"","pathway","pval","padj","log2err","ES","NES","size"
"4808","TSENG_IRS1_TARGETS_DN",9.23474581200359e-05,0.000639719964866697,0.538434096309916,0.442727789313998,1.77977520477568,128
"4809","TSENG_IRS1_TARGETS_UP",2.83899787348964e-05,0.000234952919250004,0.575610261071129,0.489649457471788,1.89566538045519,98
"4810","TSUDA_ALVEOLAR_SOFT_PART_SARCOMA",0.0385581093483858,0.0925801983501062,0.321775918075361,0.671028876826231,1.58991054966425,10
"4811","TSUNODA_CISPLATIN_RESISTANCE_DN",0.00399928314943144,0.0149473523908858,0.407017918923954,0.510840214475604,1.71438736658194,45
"4812","TSUNODA_CISPLATIN_RESISTANCE_UP",0.0128938790277777,0.0388130062023119,0.380730400722792,0.69737899369226,1.7481580960017,12
"4813","TUOMISTO_TUMOR_SUPPRESSION_BY_COL13A1_DN",0.73828125,0.883813595269449,0.0585937568945671,0.310918768602249,0.795878652416229,14
"4814","TUOMISTO_TUMOR_SUPPRESSION_BY_COL13A1_UP",0.00647042345828466,0.0222030965243926,0.407017918923954,0.652844672615785,1.78283091894486,17
"4815","TURASHVILI_BREAST_CARCINOMA_DUCTAL_VS_LOBULAR_UP",0.0822429906542056,0.16252596913226,0.213927855492356,0.476828767783956,1.40117327577871,22
"4816","TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_DUCTAL_NORMAL_DN",2.32197454321047e-06,2.68503866454612e-05,0.627256739718528,0.4525788022179,1.91383542335265,175
"4817","TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_DUCTAL_NORMAL_UP",0.00577829495570928,0.0202274555055013,0.407017918923954,0.497650613988003,1.67059389203103,44
"4818","TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_LOBULAR_NORMAL_DN",0.0170489626392543,0.0483408446426841,0.352487857583619,0.421739449106355,1.5114640388169,60
"4819","TURASHVILI_BREAST_DUCTAL_CARCINOMA_VS_LOBULAR_NORMAL_UP",0.101754385964912,0.191914033407809,0.184706471207739,0.347731786306436,1.27836679557449,69
"4820","TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_DN",9.50998339052103e-05,0.000655711690251911,0.538434096309916,0.507418676194675,1.90421025401179,79
"4821","TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_UP",1.49950727458322e-08,2.96340752023821e-07,0.73376198835648,0.648379607588522,2.35751111481137,64
"4822","TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_LOBULAR_NORMAL_DN",1.27429012643838e-05,0.000118766251689659,0.593325476396405,0.549023223070142,2.0200579124086,70
"4823","TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_LOBULAR_NORMAL_UP",1.64540546669102e-05,0.00014664707243857,0.575610261071129,0.506237488745253,1.9461169871834,91
"4824","TURASHVILI_BREAST_NORMAL_DUCTAL_VS_LOBULAR_UP",0.369257950530035,0.533222196891979,0.0888945288620449,0.296692063528569,1.06330907762134,60
"4825","TURJANSKI_MAPK14_TARGETS",0.703777335984095,0.857270723217897,0.0617054053637522,0.338548823790602,0.802144833269955,10
"4826","TURJANSKI_MAPK1_AND_MAPK2_TARGETS",0.0599250936329588,0.128575663862438,0.252961123069611,0.606457405807139,1.52023997486477,12
"4827","UDAYAKUMAR_MED1_TARGETS_DN",1.23346854467057e-07,1.95929183614473e-06,0.690132458796796,0.443207860636943,1.91812923886378,226
"4828","UDAYAKUMAR_MED1_TARGETS_UP",0.00867781088345993,0.0281029546018435,0.380730400722792,0.372799013214704,1.49707354380665,123
"4829","UEDA_CENTRAL_CLOCK",0.00922277241562143,0.0294421189648336,0.380730400722792,0.407868063096453,1.5446511438431,84
"4830","UEDA_PERIFERAL_CLOCK",0.166950596252129,0.285614091851139,0.13880510939114,0.284719413914357,1.16774851988284,151
"4831","ULE_SPLICING_VIA_NOVA2",0.110619469026549,0.205879086540032,0.199915231309662,-0.369311223116068,-1.29209568810341,43
"4832","UROSEVIC_RESPONSE_TO_IMIQUIMOD",0.106177606177606,0.19904932579425,0.190023305279108,0.50103700487585,1.36826461376962,17
"4833","URS_ADIPOCYTE_DIFFERENTIATION_DN",0.0634328358208955,0.13424950818971,0.245041785430996,0.458956682574562,1.42675276599965,30
"4834","URS_ADIPOCYTE_DIFFERENTIATION_UP",0.0170489626392543,0.0483408446426841,0.352487857583619,0.421687606603869,1.5112782414523,60
"4835","UZONYI_RESPONSE_TO_LEUKOTRIENE_AND_THROMBIN",0.000193068592521338,0.00119459928084669,0.518848077743792,0.62259859210833,1.98349417555214,34
"4836","VALK_AML_CLUSTER_1",0.0463259477006408,0.107365752105697,0.321775918075361,0.494163790054338,1.4967567853215,27
"4837","VALK_AML_CLUSTER_10",0.0160883897931503,0.0460369468705689,0.352487857583619,0.526072605375807,1.64649611285571,31
"4838","VALK_AML_CLUSTER_11",0.00278621045561059,0.0111921941415384,0.431707695803346,0.552263315214869,1.79694243432813,37
"4839","VALK_AML_CLUSTER_12",0.00902471368496798,0.0289506151815829,0.380730400722792,0.540500389952965,1.66362719483773,29
"4840","VALK_AML_CLUSTER_13",0.0560747663551402,0.122493824174685,0.261663521711573,0.467966221127254,1.43027987531962,28
"4841","VALK_AML_CLUSTER_15",1.75126795076121e-05,0.000154913807201317,0.575610261071129,0.690259443030033,2.16036622739368,31
"4842","VALK_AML_CLUSTER_16",0.916201117318436,0.999784377143977,0.0464154956843849,0.229968210490766,0.693911443084318,26
"4843","VALK_AML_CLUSTER_2",0.005896658539532,0.0205808359776105,0.407017918923954,0.586575745268975,1.76994733754385,26
"4844","VALK_AML_CLUSTER_3",0.0232003908304611,0.0619760892482798,0.352487857583619,0.506239496602498,1.55817425723257,29
"4845","VALK_AML_CLUSTER_4",0.013719296682042,0.0407783320393292,0.380730400722792,0.541088756329476,1.6388863040901,27
"4846","VALK_AML_CLUSTER_5",0.00018577678494576,0.00115919220933949,0.518848077743792,0.645858837048717,2.02140171107097,31
"4847","VALK_AML_CLUSTER_6",9.63857655434241e-05,0.000662259870460573,0.538434096309916,0.642993659226087,2.0378275872171,33
"4848","VALK_AML_CLUSTER_7",0.784067085953878,0.916710014028783,0.0590954798717342,-0.256525504783322,-0.799539972775586,24
"4849","VALK_AML_CLUSTER_8",0.594339622641509,0.758521129630384,0.0673623868166279,0.305866951678436,0.910526801165193,25
"4850","VALK_AML_CLUSTER_9",0.000817544344297801,0.00400019777597076,0.477270815362862,0.611687943122549,1.91445403227662,31
"4851","VALK_AML_WITH_11Q23_REARRANGED",0.0346513904713072,0.0848645364986484,0.321775918075361,0.543046658505638,1.56111066574029,21
"4852","VALK_AML_WITH_CEBPA",0.013664905185921,0.0406575653291073,0.380730400722792,0.518030768458997,1.66916060089863,36
"4853","VALK_AML_WITH_EVI1",0.0102454357060577,0.0320488510254606,0.380730400722792,0.588370662401086,1.74215314307593,23
"4854","VALK_AML_WITH_FLT3_ITD",3.97012137217595e-06,4.31239838018156e-05,0.610526878385931,0.681778547546606,2.19677663836054,36
"4855","VANASSE_BCL2_TARGETS_DN",0.000148471784640971,0.000948453811290266,0.518848077743792,0.543754577095013,1.90575426123332,55
"4856","VANASSE_BCL2_TARGETS_UP",4.12465243132746e-05,0.000323672924524754,0.557332238758646,0.684690930344824,2.1074368732269,29
"4857","VANDESLUIS_COMMD1_TARGETS_GROUP_2_UP",0.0138840572375192,0.0412058735391767,0.380730400722792,0.655153441078446,1.67703815422739,14
"4858","VANDESLUIS_COMMD1_TARGETS_GROUP_3_DN",0.00397535874506399,0.0148767541637639,0.407017918923954,0.557654648624018,1.76736428236892,33
"4859","VANDESLUIS_COMMD1_TARGETS_GROUP_3_UP",0.0183705621310716,0.0514462803945507,0.352487857583619,0.405766159620445,1.50345067386245,74
"4860","VANDESLUIS_COMMD1_TARGETS_GROUP_4_DN",0.0598455598455598,0.128451657510866,0.257206466468838,0.536941804905241,1.46631578936465,17
"4861","VANDESLUIS_COMMD1_TARGETS_GROUP_4_UP",0.0637065637065637,0.134491634491634,0.248911114434702,0.5613440804075,1.48400744818991,15
"4862","VANDESLUIS_NORMAL_EMBRYOS_DN",0.00717378219774351,0.0241813342877732,0.407017918923954,0.64275601155281,1.79277125842218,18
"4863","VANHARANTA_UTERINE_FIBROID_DN",5.20475118386502e-08,9.01902485204058e-07,0.719512826338911,0.631324746802597,2.28421560118728,63
"4864","VANHARANTA_UTERINE_FIBROID_UP",0.0248891973934491,0.0657163282087059,0.352487857583619,0.443762145071835,1.48813211970402,43
"4865","VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_DN",0.898523985239852,0.988589300164229,0.0468819856878333,0.219830125100526,0.708320443590518,36
"4866","VANHARANTA_UTERINE_FIBROID_WITH_7Q_DELETION_UP",0.348432055749129,0.510509550563254,0.0913924325943768,0.294443623990008,1.07344411190206,65
"4867","VANLOO_SP3_TARGETS_DN",0.0107906495495884,0.0334007062276154,0.380730400722792,0.414246903759033,1.55456083671613,79
"4868","VANOEVELEN_MYOGENESIS_SIN3A_TARGETS",0.357945425361156,0.520960472526864,0.0852884689790502,0.242032678505149,1.04029290195245,208
"4869","VANTVEER_BREAST_CANCER_BRCA1_DN",0.00224339419537938,0.00936173467549207,0.431707695803346,0.543851977197876,1.78690193027714,39
"4870","VANTVEER_BREAST_CANCER_BRCA1_UP",0.140767824497258,0.250014149370092,0.158514105424824,0.400416509223604,1.26594943451258,32
"4871","VANTVEER_BREAST_CANCER_ESR1_DN",8.08292293281564e-08,1.35303092379625e-06,0.704975715167238,0.452987822498024,1.95432412574119,212
"4872","VANTVEER_BREAST_CANCER_ESR1_UP",0.38527397260274,0.550697606219059,0.0847985102819124,0.253714960848407,1.03419291056211,142
"4873","VANTVEER_BREAST_CANCER_METASTASIS_DN",0.0193502854368874,0.0537136803145079,0.352487857583619,0.375955056864263,1.45858951016847,99
"4874","VANTVEER_BREAST_CANCER_METASTASIS_UP",0.394545454545455,0.561710301002038,0.086794975677172,0.311205140749313,1.04360944462961,43
"4875","VANTVEER_BREAST_CANCER_POOR_PROGNOSIS",0.00685960195550657,0.0232816702786263,0.407017918923954,0.491702512787383,1.65062634601454,44
"4876","VARELA_ZMPSTE24_TARGETS_DN",0.00314475568494051,0.012314354766278,0.431707695803346,0.555039865108223,1.78840858724024,36
"4877","VARELA_ZMPSTE24_TARGETS_UP",0.000981115890332309,0.00465655726584226,0.45505986738723,0.552392941910126,1.84088515995864,41
"4878","VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_DN",8.30751283042799e-10,2.2013046329596e-08,0.801215574617779,0.569443198757313,2.27317977821535,119
"4879","VART_KSHV_INFECTION_ANGIOGENIC_MARKERS_UP",1.02511746659684e-08,2.10327052434747e-07,0.747739663149885,0.517091063433628,2.1342319271282,155
"4880","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_DN",0.00300365397308561,0.0118719674427845,0.431707695803346,0.389087367390868,1.57240559385068,125
"4881","VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_UP",3.49742016888921e-15,2.48991033469474e-13,1.00731795687447,0.601813864664539,2.51536463330938,161
"4882","VECCHI_GASTRIC_CANCER_EARLY_DN",5.39511906413189e-18,6.13072279806834e-16,1.0959292864312,0.525131161838171,2.35438113248749,315
"4883","VECCHI_GASTRIC_CANCER_EARLY_UP",3.1940251717225e-05,0.000259251301369618,0.557332238758646,0.341755742037383,1.56997820742919,404
"4884","VERHAAK_AML_WITH_NPM1_MUTATED_DN",7.28215090007939e-12,2.8496840840112e-10,0.875325132024659,0.50097638073967,2.17168847373606,228
"4885","VERHAAK_AML_WITH_NPM1_MUTATED_UP",2.29168817976322e-32,1.35415854542209e-29,1.48156758833633,0.719923495725618,3.01826665830915,171
"4886","VERHAAK_GLIOBLASTOMA_CLASSICAL",0.00169638036617994,0.00743062385749242,0.45505986738723,0.383960320807254,1.5793879695593,152
"4887","VERHAAK_GLIOBLASTOMA_MESENCHYMAL",4.58908158066844e-39,6.77922076504245e-36,1.62807167569582,0.718724136703871,3.09430919488751,211
"4888","VERHAAK_GLIOBLASTOMA_NEURAL",0.409952606635071,0.578555040030245,0.0999276973731092,-0.240867439525206,-1.01038566054843,122
"4889","VERHAAK_GLIOBLASTOMA_PRONEURAL",0.102564102564103,0.193132977071792,0.224966093540314,-0.27264271104407,-1.19114365693414,166
"4890","VERNELL_RETINOBLASTOMA_PATHWAY_DN",0.0201449125487016,0.0553657154652455,0.352487857583619,0.585202745802698,1.67244521082576,20
"4891","VERNELL_RETINOBLASTOMA_PATHWAY_UP",0.0205774937961311,0.0563449540506667,0.352487857583619,0.41670511188095,1.5381898147267,68
"4892","VERNOCHET_ADIPOGENESIS",0.316602316602317,0.473621035140022,0.103197466945307,0.421032211757945,1.11306943456691,15
"4893","VERRECCHIA_DELAYED_RESPONSE_TO_TGFB1",0.00666221905002734,0.0227292450153646,0.407017918923954,0.534908718429119,1.72354348861371,36
"4894","VERRECCHIA_EARLY_RESPONSE_TO_TGFB1",2.2227690401328e-05,0.000190629060350431,0.575610261071129,0.587509841100366,2.05525244933745,54
"4895","VERRECCHIA_RESPONSE_TO_TGFB1_C1",0.0507518796992481,0.114205758988868,0.276500599254472,0.529765406781996,1.50218501274932,19
"4896","VERRECCHIA_RESPONSE_TO_TGFB1_C2",0.00243933584269564,0.0100408495652355,0.431707695803346,0.649072817069404,1.86590688239844,21
"4897","VERRECCHIA_RESPONSE_TO_TGFB1_C3",0.00865033878385019,0.028069660556711,0.380730400722792,0.675535225178407,1.72921071021763,14
"4898","VERRECCHIA_RESPONSE_TO_TGFB1_C4",0.350701402805611,0.512436842032235,0.0992333343771191,-0.44816794337055,-1.09269755060238,10
"4899","VERRECCHIA_RESPONSE_TO_TGFB1_C5",0.00257972691644036,0.0105111513189189,0.431707695803346,0.647864327444575,1.86243280514705,21
"4900","VETTER_TARGETS_OF_PRKCA_AND_ETS1_DN",0.0289996292673184,0.0735130027201136,0.352487857583619,0.64034138124113,1.60517879079617,12
"4901","VETTER_TARGETS_OF_PRKCA_AND_ETS1_UP",0.0648854961832061,0.136250318744337,0.245041785430996,0.541235057577361,1.45965862486488,16
"4902","VICENT_METASTASIS_UP",0.945606694560669,1,0.0502948063662358,-0.229702092076061,-0.602850624142395,13
"4903","VIETOR_IFRD1_TARGETS",0.586915887850467,0.751155724779816,0.0675188953767744,0.309652418237283,0.909921385890282,22
"4904","VILIMAS_NOTCH1_TARGETS_DN",2.53237004424946e-06,2.89782007714585e-05,0.627256739718528,0.796807540225117,2.27718848579812,20
"4905","VILIMAS_NOTCH1_TARGETS_UP",0.000441304820552548,0.00238797635956502,0.49849310876659,0.556283874340968,1.90294738189139,48
"4906","VILLANUEVA_LIVER_CANCER_KRT19_DN",0.287703016241299,0.440880996620809,0.121543282035469,-0.296168612806761,-1.10057351010283,59
"4907","VILLANUEVA_LIVER_CANCER_KRT19_UP",0.0589198036006547,0.126971961880477,0.237793834423688,0.310439333717742,1.29661198736398,158
"4908","VISALA_AGING_LYMPHOCYTE_DN",0.355212355212355,0.517875600036962,0.096240602328129,0.402562682323903,1.09934449489307,17
"4909","VISALA_RESPONSE_TO_HEAT_SHOCK_AND_AGING_DN",0.0270357440097817,0.0697312140348321,0.352487857583619,0.652719851850336,1.63620858063402,12
"4910","VISALA_RESPONSE_TO_HEAT_SHOCK_AND_AGING_UP",0.028159639173029,0.0718459878555391,0.352487857583619,0.622439447165525,1.64552332140083,15
"4911","WACKER_HYPOXIA_TARGETS_OF_VHL",0.0141343103258954,0.0417389503826665,0.380730400722792,0.663373478569474,1.68986745781894,13
"4912","WAESCH_ANAPHASE_PROMOTING_COMPLEX",0.99163179916318,1,0.0481183992657975,-0.182522749601353,-0.479028956692855,13
"4913","WAGNER_APO2_SENSITIVITY",1,1,0.0434506826723125,0.150316512284968,0.444422535519018,24
"4914","WAGSCHAL_EHMT2_TARGETS_UP",0.37781954887218,0.542536018052421,0.0911073131586733,0.445610475496146,1.09022237943352,11
"4915","WAKABAYASHI_ADIPOGENESIS_PPARG_BOUND_36HR",0.85981308411215,0.965533164959843,0.0494904866135495,0.242609052558556,0.741504044050443,28
"4916","WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_36HR",0.503412969283277,0.671615713598469,0.070619624712259,0.241003942030764,0.980921882158605,137
"4917","WAKABAYASHI_ADIPOGENESIS_PPARG_RXRA_BOUND_WITH_H4K20ME1_MARK",0.00992050169057466,0.0311644043006941,0.380730400722792,0.352609016775345,1.4245624878007,133
"4918","WAKASUGI_HAVE_ZNF143_BINDING_SITES",0.992792792792793,1,0.0412376090540065,0.16030767820289,0.556205867171225,51
"4919","WALLACE_JAK2_TARGETS_UP",0.75796178343949,0.897914229820359,0.0613026075396207,-0.276790101017561,-0.809971091511278,20
"4920","WALLACE_PROSTATE_CANCER_RACE_DN",0.868965517241379,0.969912588095827,0.0453152441270267,0.209509571923071,0.789872771497391,80
"4921","WALLACE_PROSTATE_CANCER_RACE_UP",9.09443541358489e-37,8.95650314314552e-34,1.57637362160047,0.662048311735739,2.93139671588273,271
"4922","WALLACE_PROSTATE_CANCER_UP",0.715648854961832,0.867973949911631,0.0589694466690997,0.297317669778755,0.829276682629075,18
"4923","WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_DN",6.21938118796421e-06,6.30365753682342e-05,0.610526878385931,0.560999589630861,2.06412335994577,70
"4924","WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_UP",0.00326039231290447,0.0126664419309352,0.431707695803346,0.376201143504619,1.51805979865135,129
"4925","WAMUNYOKOLI_OVARIAN_CANCER_LMP_DN",1.05510438133979e-09,2.7344788549723e-08,0.788186810800237,0.50071405592583,2.12247627799665,187
"4926","WAMUNYOKOLI_OVARIAN_CANCER_LMP_UP",0.176,0.296545195323638,0.130105630751129,0.255369176303878,1.12275676733979,256
"4927","WANG_ADIPOGENIC_GENES_REPRESSED_BY_SIRT1",0.5512104283054,0.717739625574396,0.0704500850658419,0.312195796625718,0.942026879711309,26
"4928","WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_DN",0.128731343283582,0.233049481453029,0.16823816568964,0.416082079790798,1.29346903697816,30
"4929","WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_UP",0.000858480224149299,0.0041682495024636,0.477270815362862,0.660699652429437,1.95631775964463,23
"4930","WANG_BARRETTS_ESOPHAGUS_DN",0.018095443662303,0.0508100300206596,0.352487857583619,0.549776625872313,1.62545763153458,24
"4931","WANG_BARRETTS_ESOPHAGUS_UP",0.0085888151706672,0.0279160114650564,0.380730400722792,0.4826736133265,1.63460029680866,46
"4932","WANG_CISPLATIN_RESPONSE_AND_XPC_DN",1.81837863358224e-05,0.000159655265168461,0.575610261071129,0.403139305348135,1.73925759203898,210
"4933","WANG_CISPLATIN_RESPONSE_AND_XPC_UP",4.99498475322798e-06,5.26120586574405e-05,0.610526878385931,0.449398549472223,1.87921249647377,159
"4934","WANG_CLASSIC_ADIPOGENIC_TARGETS_OF_PPARG",0.78584729981378,0.918246330749382,0.053457214108991,0.260601834644995,0.786346055235276,26
"4935","WANG_CLIM2_TARGETS_DN",0.00129564564555397,0.00592567346716597,0.45505986738723,0.379800045758018,1.59226867675155,168
"4936","WANG_CLIM2_TARGETS_UP",0.430645161290323,0.599595254020857,0.0756946307932749,0.232936276927496,1.00731042844348,223
"4937","WANG_ESOPHAGUS_CANCER_VS_NORMAL_DN",0.0300172212085533,0.0756060358573492,0.352487857583619,0.356622053154228,1.38065317903527,98
"4938","WANG_ESOPHAGUS_CANCER_VS_NORMAL_UP",6.05353998268506e-08,1.03682225384597e-06,0.704975715167238,0.542105257402512,2.1605006105866,113
"4939","WANG_HCP_PROSTATE_CANCER",1.56473973968509e-09,3.85251963408299e-08,0.788186810800237,0.588150675271634,2.29661906068971,102
"4940","WANG_IMMORTALIZED_BY_HOXA9_AND_MEIS1_DN",0.101123595505618,0.190907132857092,0.191892240384838,0.457272912219784,1.35397546508551,23
"4941","WANG_IMMORTALIZED_BY_HOXA9_AND_MEIS1_UP",0.0163285150139435,0.0466250751990803,0.352487857583619,0.524755021674616,1.63129922075997,30
"4942","WANG_LMO4_TARGETS_DN",0.00593848636906414,0.0207023692948673,0.407017918923954,0.304747404147528,1.36781296881973,328
"4943","WANG_LMO4_TARGETS_UP",0.0344251080572918,0.0845109943957362,0.321775918075361,0.277237334541956,1.24956359154277,334
"4944","WANG_LSD1_TARGETS_DN",0.714285714285714,0.86685444356424,0.0658311958368866,-0.257206976177066,-0.846454532754472,32
"4945","WANG_LSD1_TARGETS_UP",0.000140880622625045,0.000906988276691301,0.518848077743792,0.695727147857538,2.0569717749577,24
"4946","WANG_METASTASIS_OF_BREAST_CANCER",0.637404580152672,0.799495577185765,0.0645031249656493,0.337058492706321,0.858617651453578,13
"4947","WANG_METASTASIS_OF_BREAST_CANCER_ESR1_DN",0.0560747663551402,0.122493824174685,0.261663521711573,0.46591012246177,1.4239956684471,28
"4948","WANG_METASTASIS_OF_BREAST_CANCER_ESR1_UP",0.824427480916031,0.942715614582213,0.0523759084097997,0.267617731849229,0.746437791759203,18
"4949","WANG_METHYLATED_IN_BREAST_CANCER",0.0388969820941481,0.0933180134771909,0.321775918075361,0.474235534657818,1.50298566945051,33
"4950","WANG_MLL_TARGETS",3.20949135951001e-29,1.26432562955631e-26,1.40258870935552,0.619791753623121,2.73742324121471,276
"4951","WANG_NEOPLASTIC_TRANSFORMATION_BY_CCND1_MYC",0.0271373821451569,0.0699323118603279,0.352487857583619,0.56780361608559,1.61004488279024,19
"4952","WANG_NFKB_TARGETS",0.0620300751879699,0.13179996917861,0.248911114434702,0.517273943735291,1.46676463924843,19
"4953","WANG_PROSTATE_CANCER_ANDROGEN_INDEPENDENT",0.263157894736842,0.412138881526637,0.108820126769161,0.315236514863763,1.13508138199854,61
"4954","WANG_RECURRENT_LIVER_CANCER_DN",0.694980694980695,0.849708447473811,0.0609039347452418,0.312395242172576,0.825869341717563,15
"4955","WANG_RECURRENT_LIVER_CANCER_UP",0.471804511278196,0.639865241483327,0.0789209638180035,0.346489335869308,0.982493535359377,19
"4956","WANG_RESPONSE_TO_ANDROGEN_UP",0.828677839851024,0.945568520129471,0.051011413203915,0.250392019383297,0.755538720487789,26
"4957","WANG_RESPONSE_TO_BEXAROTENE_DN",0.0878504672897196,0.171231685830861,0.206587922696891,0.444030346100527,1.35712288491457,28
"4958","WANG_RESPONSE_TO_BEXAROTENE_UP",0.409506398537477,0.5783910304901,0.0850427463764322,0.328632347841789,1.03899795670146,32
"4959","WANG_RESPONSE_TO_FORSKOLIN_UP",0.981132075471698,1,0.048701086452153,-0.179286912323648,-0.53407777501086,21
"4960","WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_DN",0.0152685329965474,0.0442480438825887,0.380730400722792,0.29167545321991,1.30731974567121,325
"4961","WANG_RESPONSE_TO_GSK3_INHIBITOR_SB216763_UP",5.54915797914791e-10,1.561427357085e-08,0.801215574617779,0.434936967233421,1.96726102365166,344
"4962","WANG_SMARCE1_TARGETS_DN",8.01319175948039e-08,1.34516903712414e-06,0.704975715167238,0.39616302066833,1.794028430036,352
"4963","WANG_SMARCE1_TARGETS_UP",2.3324738209287e-17,2.29709796797795e-15,1.07686819261983,0.536875367181874,2.37762119348413,272
"4964","WANG_TARGETS_OF_MLL_CBP_FUSION_DN",0.41651376146789,0.585020160806694,0.0843144320642653,0.310681896291222,1.02207122471514,40
"4965","WANG_TARGETS_OF_MLL_CBP_FUSION_UP",0.000233144835769025,0.00139863231934941,0.518848077743792,0.57161143793146,1.91686774147512,43
"4966","WANG_THOC1_TARGETS_DN",0.550209205020921,0.716909855009618,0.0764767053228531,-0.332408728651013,-0.931852723093629,16
"4967","WANG_TNF_TARGETS",0.0158157532338866,0.0454770247489226,0.352487857583619,0.579959565102232,1.66722517963859,21
"4968","WANG_TUMOR_INVASIVENESS_DN",0.0152001726763345,0.0441365210537889,0.380730400722792,0.321923418621439,1.37723694481716,196
"4969","WANG_TUMOR_INVASIVENESS_UP",0.00234651161808455,0.009726313742096,0.431707695803346,0.316247802014552,1.43599710953721,367
"4970","WARTERS_IR_RESPONSE_5GY",0.073394495412844,0.14934162306973,0.224966093540314,0.411299203713026,1.35307877891054,40
"4971","WARTERS_RESPONSE_TO_IR_SKIN",0.05,0.113242621694136,0.266350657088526,0.375529161060915,1.38241304634949,66
"4972","WATANABE_COLON_CANCER_MSI_VS_MSS_DN",0.275,0.427063074901446,0.107140237276725,0.3182738545177,1.12134474179879,56
"4973","WATANABE_COLON_CANCER_MSI_VS_MSS_UP",0.164461247637051,0.282336290612241,0.148261500475107,0.410121080150201,1.24220252853957,27
"4974","WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_DN",0.000449783161864557,0.00242497144476064,0.49849310876659,0.463495141840744,1.78052897970358,90
"4975","WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP",0.451388888888889,0.620090835475692,0.0770736734944102,0.259796226554179,1.00579446201066,98
"4976","WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_DN",0.00332603083240447,0.0128304810555416,0.431707695803346,0.702011344066891,1.85588500826944,15
"4977","WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_UP",0.950413223140496,1,0.0494904866135495,-0.21171180103626,-0.60536406174659,17
"4978","WEBER_METHYLATED_HCP_IN_FIBROBLAST_DN",0.712665406427221,0.865599154486835,0.0587185879555941,0.275261423260788,0.833730457987488,27
"4979","WEBER_METHYLATED_HCP_IN_SPERM_DN",0.648854961832061,0.810347385838384,0.0636424081651019,0.308942406538985,0.861700329511997,18
"4980","WEBER_METHYLATED_HCP_IN_SPERM_UP",0.685714285714286,0.841547475941692,0.0642140881844605,-0.315739696589202,-0.85494588547834,14
"4981","WEBER_METHYLATED_IN_COLON_CANCER",0.00639633464006002,0.0219999658836523,0.407017918923954,0.647015463639782,1.80465169694146,18
"4982","WEIGEL_OXIDATIVE_STRESS_BY_HNE_AND_H2O2",0.0558659217877095,0.122354237154772,0.261663521711573,0.448028347897559,1.43335669892905,35
"4983","WEIGEL_OXIDATIVE_STRESS_BY_HNE_AND_TBH",0.0349829777947959,0.0854544918517772,0.321775918075361,0.412377428220108,1.46800563691788,58
"4984","WEIGEL_OXIDATIVE_STRESS_BY_TBH_AND_H2O2",0.0162981080958543,0.0465694007439085,0.352487857583619,0.500859500699439,1.60237700118465,35
"4985","WEIGEL_OXIDATIVE_STRESS_RESPONSE",0.423853211009174,0.591951931896292,0.0833634065110386,0.325203112777011,1.03066004642022,33
"4986","WEINMANN_ADAPTATION_TO_HYPOXIA_DN",0.00104607821808652,0.00492531967384325,0.45505986738723,0.579213764627707,1.8846332239206,37
"4987","WEINMANN_ADAPTATION_TO_HYPOXIA_UP",0.0782122905027933,0.156568039230385,0.219250346703755,0.453779081626216,1.36924358675813,26
"4988","WEI_MIR34A_TARGETS",0.718965517241379,0.87021041404738,0.0540088272801684,0.217786071150942,0.885382987014216,138
"4989","WELCH_GATA1_TARGETS",0.632075471698113,0.794328788231423,0.0643583367917361,0.297164238305619,0.884619936349216,25
"4990","WELCSH_BRCA1_TARGETS_DN",0.811091854419411,0.934075573526466,0.048701086452153,0.207416672948413,0.84079172403279,134
"4991","WELCSH_BRCA1_TARGETS_UP",0.00203913570267362,0.00866852724251686,0.431707695803346,0.363854293929497,1.54634705616389,186
"4992","WENDT_COHESIN_TARGETS_UP",0.470588235294118,0.638508813399068,0.0778840111977068,0.320803337622228,1.00404667148332,31
"4993","WENG_POR_DOSAGE",0.0461061672032139,0.107034648948399,0.321775918075361,0.531374649248898,1.52755683043734,21
